HEADER_TIME_STAMP,X_ACCELERATION_METERS_PER_SECOND_SQUARED,Y_ACCELERATION_METERS_PER_SECOND_SQUARED,Z_ACCELERATION_METERS_PER_SECOND_SQUARED
2014-12-12 11:57:09.567,0.025,0.013,-1.026
2014-12-12 11:57:09.600,0.025,0.013,-1.026
2014-12-12 11:57:09.634,0.025,0.013,-1.022
2014-12-12 11:57:09.667,0.025,0.013,-1.026
2014-12-12 11:57:09.700,0.025,0.013,-1.026
2014-12-12 11:57:09.734,0.025,0.013,-1.026
2014-12-12 11:57:09.767,0.025,0.013,-1.022
2014-12-12 11:57:09.800,0.025,0.013,-1.026
2014-12-12 11:57:09.834,0.033,0.013,-1.022
2014-12-12 11:57:09.867,0.033,0.013,-1.026
2014-12-12 11:57:09.900,0.025,0.017,-1.026
2014-12-12 11:57:09.934,0.033,0.013,-1.022
2014-12-12 11:57:09.967,0.025,0.013,-1.026
2014-12-12 11:57:10.000,0.025,0.013,-1.026
2014-12-12 11:57:10.034,0.025,0.013,-1.022
2014-12-12 11:57:10.067,0.025,0.013,-1.026
2014-12-12 11:57:10.100,0.025,0.013,-1.026
2014-12-12 11:57:10.134,0.025,0.013,-1.026
2014-12-12 11:57:10.167,0.025,0.013,-1.022
2014-12-12 11:57:10.200,0.025,0.013,-1.026
2014-12-12 11:57:10.234,0.025,0.013,-1.026
2014-12-12 11:57:10.267,0.025,0.013,-1.022
2014-12-12 11:57:10.300,0.025,0.013,-1.026
2014-12-12 11:57:10.334,0.025,0.013,-1.026
2014-12-12 11:57:10.367,0.033,0.013,-1.022
2014-12-12 11:57:10.400,0.033,0.013,-1.026
2014-12-12 11:57:10.434,0.025,0.013,-1.026
2014-12-12 11:57:10.467,0.025,0.013,-1.026
2014-12-12 11:57:10.500,0.025,0.013,-1.026
2014-12-12 11:57:10.534,0.033,0.013,-1.026
2014-12-12 11:57:10.567,0.025,0.013,-1.026
2014-12-12 11:57:10.600,0.025,0.013,-1.026
2014-12-12 11:57:10.634,0.025,0.013,-1.026
2014-12-12 11:57:10.667,0.025,0.013,-1.026
2014-12-12 11:57:10.700,0.025,0.013,-1.026
2014-12-12 11:57:10.734,0.025,0.013,-1.026
2014-12-12 11:57:10.767,0.025,0.013,-1.026
2014-12-12 11:57:10.800,0.033,0.013,-1.026
2014-12-12 11:57:10.834,0.025,0.013,-1.026
2014-12-12 11:57:10.867,0.025,0.013,-1.026
2014-12-12 11:57:10.900,0.025,0.013,-1.026
2014-12-12 11:57:10.934,0.025,0.013,-1.026
2014-12-12 11:57:10.967,0.025,0.013,-1.026
2014-12-12 11:57:11.000,0.033,0.013,-1.022
2014-12-12 11:57:11.034,0.033,0.013,-1.026
2014-12-12 11:57:11.067,0.033,0.013,-1.017
2014-12-12 11:57:11.100,0.025,0.013,-1.026
2014-12-12 11:57:11.134,0.025,0.013,-1.026
2014-12-12 11:57:11.167,0.025,0.013,-1.026
2014-12-12 11:57:11.200,0.025,0.013,-1.022
2014-12-12 11:57:11.234,0.025,0.013,-1.026
2014-12-12 11:57:11.267,0.033,0.013,-1.022
2014-12-12 11:57:11.300,0.025,0.013,-1.026
2014-12-12 11:57:11.334,0.025,0.013,-1.026
2014-12-12 11:57:11.367,0.025,0.013,-1.022
2014-12-12 11:57:11.400,0.025,0.013,-1.026
2014-12-12 11:57:11.434,0.025,0.013,-1.026
2014-12-12 11:57:11.467,0.025,0.013,-1.026
2014-12-12 11:57:11.500,0.025,0.013,-1.026
2014-12-12 11:57:11.534,0.025,0.013,-1.026
2014-12-12 11:57:11.567,0.025,0.013,-1.026
2014-12-12 11:57:11.600,0.025,0.013,-1.026
2014-12-12 11:57:11.634,0.033,0.013,-1.022
2014-12-12 11:57:11.667,0.025,0.013,-1.026
2014-12-12 11:57:11.700,0.033,0.013,-1.026
2014-12-12 11:57:11.734,0.025,0.013,-1.026
2014-12-12 11:57:11.767,0.033,0.013,-1.026
2014-12-12 11:57:11.800,0.025,0.013,-1.026
2014-12-12 11:57:11.834,0.025,0.013,-1.026
2014-12-12 11:57:11.867,0.025,0.013,-1.026
2014-12-12 11:57:11.900,0.025,0.013,-1.026
2014-12-12 11:57:11.934,0.025,0.013,-1.022
2014-12-12 11:57:11.967,0.025,0.013,-1.022
2014-12-12 11:57:12.000,0.025,0.013,-1.026
2014-12-12 11:57:12.034,0.025,0.013,-1.026
2014-12-12 11:57:12.067,0.025,0.013,-1.022
2014-12-12 11:57:12.100,0.025,0.013,-1.026
2014-12-12 11:57:12.134,0.025,0.013,-1.026
2014-12-12 11:57:12.167,0.025,0.013,-1.026
2014-12-12 11:57:12.200,0.033,0.013,-1.022
2014-12-12 11:57:12.234,0.025,0.013,-1.017
2014-12-12 11:57:12.267,0.025,0.013,-1.022
2014-12-12 11:57:12.300,0.025,0.013,-1.026
2014-12-12 11:57:12.334,0.025,0.013,-1.026
2014-12-12 11:57:12.367,0.025,0.013,-1.026
2014-12-12 11:57:12.400,0.025,0.013,-1.026
2014-12-12 11:57:12.434,0.025,0.013,-1.026
2014-12-12 11:57:12.467,0.025,0.013,-1.026
2014-12-12 11:57:12.500,0.025,0.013,-1.026
2014-12-12 11:57:12.534,0.025,0.013,-1.026
2014-12-12 11:57:12.567,0.033,0.013,-1.026
2014-12-12 11:57:12.600,0.025,0.013,-1.026
2014-12-12 11:57:12.634,0.025,0.013,-1.026
2014-12-12 11:57:12.667,0.025,0.013,-1.026
2014-12-12 11:57:12.700,0.025,0.013,-1.026
2014-12-12 11:57:12.734,0.025,0.013,-1.026
2014-12-12 11:57:12.767,0.025,0.013,-1.026
2014-12-12 11:57:12.800,0.025,0.013,-1.026
2014-12-12 11:57:12.834,0.025,0.013,-1.022
2014-12-12 11:57:12.867,0.025,0.013,-1.026
2014-12-12 11:57:12.900,0.025,0.013,-1.026
